DateTime,TodaysCondition,HTempC,LTempC,CurrTemp,CurrCond,WSpeedKmh,Direction,UV,Hum
"March 8, 2019 at 04:01PM",Thunderstorms Early,,23,37,Fair,8,Southeast,3,43
"March 8, 2019 at 05:00PM",Thunderstorms Early,,23,34,Fair,10,South,1,51
"March 8, 2019 at 06:00PM",Thunderstorms Early,,23,32,Fair,8,South,0,59
"March 8, 2019 at 07:00PM",Mostly Clear,,23,31,Fair,8,South,0,63
"March 8, 2019 at 08:00PM",Mostly Clear,,23,28,Fair,6,Southwest,0,69
"March 8, 2019 at 09:00PM",Mostly Clear,,23,27,Fair,5,Southwest,0,79
"March 8, 2019 at 10:00PM",Clear,,23,27,Rain Shower,3,Southwest,0,82
"March 8, 2019 at 11:00PM",Clear,,23,26,Clear,3,West,0,84
"March 9, 2019 at 12:00AM",Clear,,22,26,Clear,5,Northwest,0,87
"March 9, 2019 at 01:00AM",Clear,,23,25,Clear,6,Northwest,0,88
"March 9, 2019 at 02:01AM",Clear,,23,25,Clear,6,Northwest,0,90
"March 9, 2019 at 03:01AM",Clear,,23,24,Clear,6,Northwest,0,89
"March 9, 2019 at 04:00AM",Partly Cloudy,37,22,24,Clear,8,North,0,89
"March 9, 2019 at 05:00AM",Partly Cloudy,37,21,24,Clear,6,North,0,89
"March 9, 2019 at 06:00AM",Partly Cloudy,38,22,24,Sunny,8,North,0,87
"March 9, 2019 at 07:00AM",Partly Cloudy,38,22,26,Sunny,8,North,0,84
"March 9, 2019 at 08:00AM",Partly Cloudy,38,23,29,Sunny,10,North,2,74
"March 9, 2019 at 09:00AM",Partly Cloudy,38,22,32,Sunny,13,North,5,65
"March 9, 2019 at 10:00AM",Partly Cloudy,37,22,34,Sunny,13,North,9,58
"March 9, 2019 at 11:00AM",Mostly Sunny,37,23,35,Fair,10,Northwest,11,53
"March 9, 2019 at 12:00PM",Mostly Sunny,37,22,37,Partly Cloudy,10,Northwest,11,47
"March 9, 2019 at 01:00PM",Partly Cloudy,38,22,38,Partly Cloudy,8,Northwest,11,41
"March 9, 2019 at 02:00PM",Mostly Sunny,37,21,38,Fair,6,South,10,39
"March 9, 2019 at 03:00PM",Isolated Thunderstorms,37,23,37,Fair,13,South,6,47
"March 9, 2019 at 04:00PM",Mostly Clear,,22,35,Fair,16,South,3,51
"March 9, 2019 at 05:00PM",Mostly Clear,,22,34,Fair,14,South,1,52
"March 9, 2019 at 06:00PM",Mostly Clear,,22,32,Fair,13,South,0,58
"March 9, 2019 at 07:00PM",Mostly Clear,,22,29,Clear,8,South,0,68
"March 9, 2019 at 08:00PM",Mostly Clear,,22,27,Clear,6,Southwest,0,75
"March 9, 2019 at 09:00PM",Mostly Clear,,22,27,Clear,5,Southwest,0,79
"March 9, 2019 at 10:00PM",Mostly Clear,,22,26,Clear,5,Southwest,0,84
"March 9, 2019 at 11:00PM",Mostly Clear,,22,26,Clear,5,West,0,86
"March 10, 2019 at 12:00AM",Mostly Clear,,22,24,Clear,5,Northwest,0,89
"March 10, 2019 at 01:00AM",Partly Cloudy,,22,24,Partly Cloudy,6,Northwest,0,91
"March 10, 2019 at 02:01AM",Partly Cloudy,,23,24,Partly Cloudy,6,Northwest,0,91
"March 10, 2019 at 03:02AM",Partly Cloudy,,23,23,Partly Cloudy,6,Northwest,0,90
"March 10, 2019 at 04:00AM",PM Thunderstorms,34,23,23,Partly Cloudy,6,Northwest,0,90
"March 10, 2019 at 05:00AM",PM Thunderstorms,34,23,23,Partly Cloudy,6,North,0,90
"March 10, 2019 at 06:00AM",Scattered Thunderstorms,34,23,23,Partly Cloudy,6,North,0,89
"March 10, 2019 at 07:00AM",PM Thunderstorms,34,23,24,Partly Cloudy,6,Northwest,0,87
"March 10, 2019 at 08:00AM",PM Thunderstorms,34,23,28,Partly Cloudy,6,North,2,77
"March 10, 2019 at 09:00AM",PM Thunderstorms,33,22,31,Partly Cloudy,6,Northwest,5,65
"March 10, 2019 at 10:00AM",PM Thunderstorms,34,23,33,Partly Cloudy,5,North,8,59
"March 10, 2019 at 11:00AM",PM Thunderstorms,33,22,34,Partly Cloudy,5,Southwest,11,54
"March 10, 2019 at 12:00PM",PM Thunderstorms,34,23,34,Partly Cloudy,10,South,11,53
"March 10, 2019 at 01:00PM",Scattered Thunderstorms,34,23,34,Mostly Cloudy,16,South,10,57
"March 10, 2019 at 02:00PM",Isolated Thunderstorms,34,23,33,Mostly Cloudy,19,South,7,62
"March 10, 2019 at 03:00PM",Cloudy,32,23,31,Mostly Cloudy,23,South,5,69
"March 10, 2019 at 04:00PM",Scattered Thunderstorms,,23,31,Mostly Cloudy,18,South,2,69
"March 10, 2019 at 05:00PM",Thunderstorms Late,,23,29,Mostly Cloudy,16,South,1,72
"March 10, 2019 at 06:00PM",Thunderstorms Late,,23,28,Mostly Cloudy,11,South,0,77
"March 10, 2019 at 07:00PM",Scattered Thunderstorms,,23,27,Cloudy,10,South,0,81
"March 10, 2019 at 08:00PM",Thunderstorms Late,,23,26,Cloudy,8,Southwest,0,83
"March 10, 2019 at 09:00PM",Thunderstorms Late,,23,26,Cloudy,6,Southwest,0,84
"March 10, 2019 at 10:00PM",Scattered Thunderstorms,,23,25,Cloudy,3,South,0,87
"March 10, 2019 at 11:00PM",Thunderstorms Late,,23,25,Cloudy,3,Southwest,0,89
"March 11, 2019 at 12:00AM",Thunderstorms Late,,23,25,Mostly Cloudy,3,Southwest,0,87
"March 11, 2019 at 01:05AM",Scattered Thunderstorms,,23,24,Cloudy,3,Southwest,0,91
"March 11, 2019 at 02:00AM",Scattered Thunderstorms,,23,24,Cloudy,2,South,0,95
"March 11, 2019 at 03:00AM",Scattered Thunderstorms,,23,24,Cloudy,3,Southwest,0,94
"March 11, 2019 at 04:00AM",Thunderstorms,29,22,23,Cloudy,5,Southwest,0,97
"March 11, 2019 at 05:00AM",Thunderstorms,29,22,23,Cloudy,5,Southwest,0,99
"March 11, 2019 at 06:00AM",Thunderstorms,29,22,24,Cloudy,3,Southwest,0,98
"March 11, 2019 at 07:00AM",Thunderstorms,29,22,24,Cloudy,5,Northwest,0,94
"March 11, 2019 at 08:00AM",Thunderstorms,28,22,26,Mostly Cloudy,5,Southwest,2,91
"March 11, 2019 at 09:00AM",Thunderstorms,28,22,26,Mostly Cloudy,5,Southwest,4,88
"March 11, 2019 at 10:00AM",Thunderstorms,28,22,27,Rain Shower,5,Southwest,5,86
"March 11, 2019 at 11:00AM",Thunderstorms,28,22,26,Rain,8,Southwest,9,90
"March 11, 2019 at 12:00PM",Thunderstorms,27,22,26,Rain,10,South,10,90
"March 11, 2019 at 01:00PM",Thunderstorms,28,23,26,Rain,11,South,8,90
"March 11, 2019 at 02:00PM",Thunderstorms,28,23,28,Rain Shower,13,South,6,82
"March 11, 2019 at 03:00PM",Thunderstorms,27,23,29,Mostly Cloudy,11,South,4,70
"March 11, 2019 at 04:00PM",Scattered Thunderstorms,,23,29,Mostly Cloudy,14,South,2,70
"March 11, 2019 at 05:00PM",Scattered Thunderstorms,,23,28,Mostly Cloudy,14,South,1,73
"March 11, 2019 at 06:00PM",Scattered Thunderstorms,,22,27,Rain Shower,11,South,0,81
"March 11, 2019 at 07:00PM",Thunderstorms,,23,25,Rain,8,South,0,90
"March 11, 2019 at 08:00PM",Thunderstorms,,23,26,Mostly Cloudy,6,Southwest,0,87
"March 11, 2019 at 09:00PM",Scattered Thunderstorms,,23,26,Cloudy,6,Southwest,0,88
"March 11, 2019 at 10:00PM",Scattered Thunderstorms,,23,25,Mostly Cloudy,5,Southwest,0,88
"March 11, 2019 at 11:00PM",Scattered Thunderstorms,,23,25,Cloudy,6,Southwest,0,89
"March 12, 2019 at 12:00AM",Scattered Thunderstorms,,23,24,Cloudy,5,West,0,93
"March 12, 2019 at 01:01AM",Thunderstorms,,23,24,Cloudy,5,Southwest,0,94
"March 12, 2019 at 02:01AM",Scattered Thunderstorms,,23,24,Cloudy,5,Southwest,0,95
"March 12, 2019 at 03:00AM",Cloudy,,23,24,Cloudy,5,Southwest,0,94
"March 12, 2019 at 04:00AM",Thunderstorms,31,23,24,Mostly Cloudy,5,Southwest,0,95
"March 12, 2019 at 05:00AM",Thunderstorms,31,23,23,Cloudy,5,North,0,96
"March 12, 2019 at 06:00AM",Thunderstorms,31,23,23,Cloudy,3,North,0,95
"March 12, 2019 at 07:00AM",Scattered Thunderstorms,32,23,24,Mostly Cloudy,5,North,0,90
"March 12, 2019 at 08:00AM",PM Thunderstorms,32,23,25,Mostly Cloudy,8,North,1,87
"March 12, 2019 at 09:00AM",Scattered Thunderstorms,32,23,28,Cloudy,10,North,3,76
"March 12, 2019 at 10:00AM",Scattered Thunderstorms,32,23,29,Mostly Cloudy,8,North,5,69
"March 12, 2019 at 11:00AM",Scattered Thunderstorms,32,23,31,Mostly Cloudy,10,Northwest,9,66
"March 12, 2019 at 12:00PM",Scattered Thunderstorms,32,23,31,Mostly Cloudy,10,Northeast,10,63
"March 12, 2019 at 01:00PM",Scattered Thunderstorms,31,23,24,Rain,10,Southeast,10,90
"March 12, 2019 at 02:00PM",Scattered Thunderstorms,28,23,25,Rain,8,Southeast,7,90
"March 12, 2019 at 03:00PM",Thunderstorms,28,23,29,Rain Shower,6,Southeast,5,69
"March 12, 2019 at 04:00PM",Thunderstorms Early,,23,31,Cloudy,8,Southeast,2,64
"March 12, 2019 at 05:00PM",Thunderstorms Early,,23,28,Light Rain,10,South,0,82
"March 12, 2019 at 06:00PM",Thunderstorms Early,,23,28,Mostly Cloudy,8,South,0,78
"March 12, 2019 at 07:00PM",Clouds Early/Clearing Late,,23,27,Mostly Cloudy,8,South,0,86
"March 12, 2019 at 08:00PM",Partly Cloudy,,23,26,Mostly Cloudy,6,South,0,90
"March 12, 2019 at 09:00PM",Partly Cloudy,,23,25,Mostly Cloudy,5,Southwest,0,90
"March 12, 2019 at 10:00PM",Partly Cloudy,,23,25,Mostly Cloudy,3,West,0,92
"March 12, 2019 at 11:00PM",Partly Cloudy,,22,25,Mostly Cloudy,5,Northwest,0,95
"March 13, 2019 at 12:00AM",Partly Cloudy,,22,24,Mostly Cloudy,5,Northwest,0,94
"March 13, 2019 at 01:05AM",Partly Cloudy,,22,24,Mostly Cloudy,5,Northwest,0,92
"March 13, 2019 at 02:01AM",Partly Cloudy,,23,24,Mostly Cloudy,5,Northwest,0,95
"March 13, 2019 at 03:00AM",Partly Cloudy,,23,24,Mostly Cloudy,6,Northwest,0,93
"March 13, 2019 at 04:00AM",Thunderstorms,35,23,23,Partly Cloudy,6,North,0,95
"March 13, 2019 at 05:00AM",Thunderstorms,36,23,24,Partly Cloudy,6,North,0,93
"March 13, 2019 at 06:00AM",Thunderstorms,36,23,24,Partly Cloudy,8,North,0,93
"March 13, 2019 at 07:00AM",Thunderstorms,36,23,26,Mostly Cloudy,10,North,0,87
"March 13, 2019 at 08:00AM",PM Thunderstorms,34,22,28,Partly Cloudy,13,North,2,81
"March 13, 2019 at 09:00AM",PM Thunderstorms,33,22,30,Fair,16,North,5,70
"March 13, 2019 at 10:00AM",PM Thunderstorms,35,23,31,Partly Cloudy,14,North,8,66
"March 13, 2019 at 11:05AM",PM Thunderstorms,36,23,33,Fair,16,Northwest,11,59
"March 13, 2019 at 12:00PM",PM Thunderstorms,35,23,35,Fair,16,North,11,54
"March 13, 2019 at 01:00PM",Thunderstorms,36,23,36,Partly Cloudy,13,North,11,49
"March 13, 2019 at 02:00PM",Thunderstorms,32,23,36,Partly Cloudy,13,North,9,48
"March 13, 2019 at 03:00PM",Thunderstorms,34,23,34,Light Rain with Thunder,11,North,5,54
"March 13, 2019 at 04:00PM",Thunderstorms Early,,23,27,Light Rain with Thunder,11,Northeast,2,82
"March 13, 2019 at 05:00PM",Thunderstorms Early,,22,26,Rain,16,North,0,90
"March 13, 2019 at 06:00PM",Thunderstorms Early,,24,27,Rain Shower,10,Northeast,0,82
"March 13, 2019 at 07:00PM",Thunderstorms Early,,23,27,Cloudy,5,Northeast,0,80
"March 13, 2019 at 08:00PM",Thunderstorms Early,,23,25,Rain,6,Northwest,0,90
"March 13, 2019 at 09:00PM",Thunderstorms Early,,23,25,Light Rain,5,Northwest,0,90
"March 13, 2019 at 10:00PM",Isolated Thunderstorms,,22,25,Light Rain,5,Northwest,0,88
"March 13, 2019 at 11:00PM",Partly Cloudy,,23,25,Mostly Cloudy,5,Northwest,0,90
"March 14, 2019 at 12:00AM",Partly Cloudy,,23,25,Mostly Cloudy,6,North,0,91
"March 14, 2019 at 01:00AM",Partly Cloudy,,23,24,Partly Cloudy,6,North,0,92
"March 14, 2019 at 02:01AM",Partly Cloudy,,23,24,Partly Cloudy,6,North,0,93
"March 14, 2019 at 03:00AM",Partly Cloudy,,23,24,Mostly Cloudy,8,North,0,91
"March 14, 2019 at 04:00AM",Scattered Thunderstorms,36,23,24,Partly Cloudy,8,North,0,90
"March 14, 2019 at 05:00AM",Scattered Thunderstorms,36,23,24,Partly Cloudy,8,North,0,90
"March 14, 2019 at 06:00AM",Scattered Thunderstorms,36,23,24,Partly Cloudy,8,North,0,91
"March 14, 2019 at 07:00AM",Scattered Thunderstorms,36,23,26,Partly Cloudy,8,Northwest,0,84
"March 14, 2019 at 08:00AM",Scattered Thunderstorms,36,23,27,Partly Cloudy,10,Northwest,2,84
"March 14, 2019 at 09:00AM",PM Thunderstorms,36,23,30,Partly Cloudy,10,North,5,72
"March 14, 2019 at 10:00AM",Isolated Thunderstorms,35,23,32,Partly Cloudy,10,North,8,65
"March 14, 2019 at 11:00AM",PM Thunderstorms,35,23,34,Partly Cloudy,10,Northwest,10,57
"March 14, 2019 at 12:00PM",PM Thunderstorms,35,23,34,Mostly Cloudy,10,Northwest,10,56
"March 14, 2019 at 01:00PM",Scattered Thunderstorms,36,23,35,Mostly Cloudy,10,West,9,53
"March 14, 2019 at 02:00PM",Scattered Thunderstorms,36,23,34,Cloudy,8,Southwest,6,56
"March 14, 2019 at 03:00PM",Scattered Thunderstorms,31,23,33,Mostly Cloudy,13,South,4,59
"March 14, 2019 at 04:00PM",Thunderstorms Early,,23,33,Partly Cloudy,11,South,3,64
"March 14, 2019 at 05:00PM",Cloudy,,23,31,Partly Cloudy,11,South,1,69
"March 14, 2019 at 06:00PM",Cloudy,,23,29,Mostly Cloudy,8,South,0,73
"March 14, 2019 at 07:00PM",Cloudy,,23,28,Mostly Cloudy,8,South,0,80
"March 14, 2019 at 08:00PM",Cloudy,,23,27,Mostly Cloudy,6,Southwest,0,87
"March 14, 2019 at 09:00PM",Cloudy,,23,26,Mostly Cloudy,5,Southwest,0,88
"March 14, 2019 at 10:00PM",Cloudy,,23,26,Mostly Cloudy,3,Northwest,0,90
"March 14, 2019 at 11:00PM",Mostly Cloudy,,23,26,Mostly Cloudy,6,Northwest,0,90
"March 15, 2019 at 12:00AM",Mostly Cloudy,,23,26,Mostly Cloudy,5,Northwest,0,91
"March 15, 2019 at 01:00AM",Mostly Cloudy,,23,25,Mostly Cloudy,5,Northwest,0,94
"March 15, 2019 at 02:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,5,Northwest,0,92
"March 15, 2019 at 03:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,6,Northwest,0,93
"March 15, 2019 at 04:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,5,Northwest,0,94
"March 15, 2019 at 05:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,5,North,0,92
"March 15, 2019 at 06:00AM",Thunderstorms,32,23,24,Mostly Cloudy,6,North,0,93
"March 15, 2019 at 07:00AM",Thunderstorms,32,23,26,Partly Cloudy,6,Northwest,0,86
"March 15, 2019 at 08:00AM",Thunderstorms,32,23,29,Partly Cloudy,5,Northwest,2,77
"March 15, 2019 at 09:00AM",Thunderstorms,32,23,29,Partly Cloudy,6,Northwest,5,72
"March 15, 2019 at 10:00AM",Thunderstorms,32,23,31,Partly Cloudy,6,Northwest,8,68
"March 15, 2019 at 11:00AM",PM Thunderstorms,32,23,31,Mostly Cloudy,10,Southwest,9,67
"March 15, 2019 at 12:00PM",PM Thunderstorms,32,23,30,Partly Cloudy,14,South,11,73
"March 15, 2019 at 01:00PM",PM Thunderstorms,32,23,30,Partly Cloudy,10,Southeast,11,73
"March 15, 2019 at 02:00PM",PM Thunderstorms,32,23,29,Rain Shower,11,Southeast,7,79
"March 15, 2019 at 03:00PM",PM Thunderstorms,32,23,31,Showers in the Vicinity,13,Southeast,4,68
"March 15, 2019 at 04:00PM",Thunderstorms Early,,23,28,Rain Shower,11,South,2,79
"March 15, 2019 at 05:00PM",Thunderstorms Early,,23,29,Mostly Cloudy,13,Southeast,0,74
"March 15, 2019 at 06:00PM",Thunderstorms Early,,23,27,Mostly Cloudy,10,Southeast,0,82
"March 15, 2019 at 07:02PM",Thunderstorms Early,,23,26,Mostly Cloudy,6,Southeast,0,87
"March 15, 2019 at 08:00PM",Thunderstorms Early,,23,26,Mostly Cloudy,6,Southeast,0,88
"March 15, 2019 at 09:00PM",Thunderstorms Early,,23,26,Cloudy,5,Southeast,0,91
"March 15, 2019 at 10:00PM",Thunderstorms Early,,23,24,Cloudy,5,South,0,96
"March 15, 2019 at 11:00PM",Thunderstorms Early,,23,24,Cloudy,5,Southwest,0,96
"March 16, 2019 at 12:00AM",Showers Early,,23,24,Cloudy,5,West,0,98
"March 16, 2019 at 01:01AM",Showers Early,,23,24,Cloudy,3,West,0,99
"March 16, 2019 at 02:01AM",Showers Early,,23,24,Rain,3,Southwest,0,100
"March 16, 2019 at 03:00AM",Showers Early,,23,24,Rain Shower,3,Southwest,0,99
"March 16, 2019 at 04:00AM",Showers Early,,23,23,Rain Shower,3,Southwest,0,100
"March 16, 2019 at 05:00AM",Showers Early,,23,23,Rain Shower,2,Southeast,0,99
"March 16, 2019 at 06:00AM",Thunderstorms,30,23,23,Rain Shower,3,North,0,99
"March 16, 2019 at 07:00AM",Thunderstorms,30,23,24,Light Rain,2,West,0,97
"March 16, 2019 at 08:00AM",Thunderstorms,30,23,26,Mostly Cloudy,3,North,1,94
"March 16, 2019 at 09:00AM",Thunderstorms,30,23,28,Mostly Cloudy,5,North,4,81
"March 16, 2019 at 10:00AM",Thunderstorms,30,23,29,Mostly Cloudy,5,Northeast,7,76
"March 16, 2019 at 11:00AM",Thunderstorms,30,23,29,Rain Shower,8,Southeast,10,78
"March 16, 2019 at 12:00PM",Thunderstorms,30,23,26,Rain,8,Southeast,11,90
"March 16, 2019 at 01:00PM",Thunderstorms,30,23,26,Rain,10,Southeast,9,90
"March 16, 2019 at 02:00PM",Thunderstorms,30,23,27,Rain,11,South,7,90
"March 16, 2019 at 03:00PM",Thunderstorms,30,23,27,Rain,13,Southeast,3,90
"March 16, 2019 at 04:00PM",Thunderstorms,27,23,26,Rain,10,South,2,90
"March 16, 2019 at 05:00PM",Thunderstorms,27,23,26,Rain,8,South,0,90
"March 16, 2019 at 06:00PM",Thunderstorms,27,23,26,Rain,5,South,0,91
"March 16, 2019 at 07:00PM",Thunderstorms,27,23,24,Mostly Cloudy,5,South,0,97
"March 16, 2019 at 08:00PM",Thunderstorms,27,23,25,Cloudy,5,Southwest,0,94
"March 16, 2019 at 09:00PM",Scattered Thunderstorms,,23,25,Cloudy,5,Southwest,0,96
"March 16, 2019 at 10:00PM",Scattered Thunderstorms,,23,25,Showers in the Vicinity,5,Southwest,0,96
"March 16, 2019 at 11:00PM",Scattered Thunderstorms,,23,25,Cloudy,5,Southwest,0,95
"March 17, 2019 at 12:00AM",Scattered Thunderstorms,,23,24,Cloudy,5,Southwest,0,97
"March 17, 2019 at 01:00AM",Scattered Thunderstorms,,23,24,Showers in the Vicinity,3,South,0,98
"March 17, 2019 at 02:00AM",Scattered Thunderstorms,,23,24,Cloudy,5,Southwest,0,97
"March 17, 2019 at 03:00AM",Scattered Thunderstorms,,23,24,Cloudy,5,Southwest,0,97
"March 17, 2019 at 04:00AM",Scattered Thunderstorms,,23,23,Mostly Cloudy,3,Southwest,0,98
"March 17, 2019 at 05:00AM",Scattered Thunderstorms,,23,23,Mostly Cloudy,3,Northwest,0,97
"March 17, 2019 at 06:00AM",Thunderstorms,32,23,23,Mostly Cloudy,3,Northwest,0,97
"March 17, 2019 at 07:00AM",Thunderstorms,32,23,24,Mostly Cloudy,5,Northwest,0,94
"March 17, 2019 at 08:00AM",Thunderstorms,32,23,26,Mostly Cloudy,8,North,2,90
"March 17, 2019 at 09:00AM",Thunderstorms,32,23,29,Partly Cloudy,8,North,5,80
"March 17, 2019 at 10:00AM",Thunderstorms,32,23,30,Partly Cloudy,8,Northeast,8,72
"March 17, 2019 at 11:00AM",Thunderstorms,32,23,32,Partly Cloudy,8,Northeast,11,66
"March 17, 2019 at 12:00PM",Thunderstorms,32,23,32,Partly Cloudy,8,Northeast,11,64
"March 17, 2019 at 01:00PM",Thunderstorms,32,23,32,Partly Cloudy,8,East,11,65
"March 17, 2019 at 02:00PM",Thunderstorms,32,23,27,Rain,10,Southeast,7,90
"March 17, 2019 at 03:00PM",Thunderstorms,32,23,27,Rain,10,Southeast,4,90
"March 17, 2019 at 04:00PM",Thunderstorms,,23,27,Rain,14,Southeast,2,90
"March 17, 2019 at 05:00PM",Thunderstorms,,23,30,Mostly Cloudy,13,South,1,75
"March 17, 2019 at 06:00PM",Thunderstorms,,23,28,Mostly Cloudy,10,South,0,80
"March 17, 2019 at 07:00PM",Thunderstorms,,23,27,Mostly Cloudy,8,Southeast,0,85
"March 17, 2019 at 08:00PM",Thunderstorms,,23,26,Light Rain with Thunder,6,Southeast,0,90
"March 17, 2019 at 09:00PM",Thunderstorms,,23,26,Rain,2,Southwest,0,92
"March 17, 2019 at 10:00PM",Thunderstorms,,23,25,Rain Shower,3,Southwest,0,95
"March 17, 2019 at 11:00PM",Thunderstorms,,23,25,Rain,2,Northwest,0,95
"March 18, 2019 at 12:00AM",Thundershowers,,23,25,Rain Shower,3,Northwest,0,98
"March 18, 2019 at 01:05AM",Thundershowers,,23,24,Rain Shower,3,Northwest,0,98
"March 18, 2019 at 02:05AM",Thundershowers,,23,24,Showers in the Vicinity,5,Northwest,0,99
"March 18, 2019 at 03:00AM",Thundershowers,,23,24,Cloudy,6,Northwest,0,100
"March 18, 2019 at 04:00AM",Thundershowers,,23,24,Cloudy,5,North,0,97
"March 18, 2019 at 05:00AM",Thundershowers,,23,24,Cloudy,6,North,0,98
"March 18, 2019 at 06:00AM",Thunderstorms,34,24,24,Cloudy,6,North,0,96
"March 18, 2019 at 07:00AM",Thunderstorms,34,24,26,Mostly Cloudy,8,North,0,91
"March 18, 2019 at 08:00AM",Thunderstorms,34,24,27,Mostly Cloudy,11,North,2,89
"March 18, 2019 at 09:00AM",Thunderstorms,34,24,29,Partly Cloudy,13,North,5,76
"March 18, 2019 at 10:05AM",PM Thunderstorms,34,23,31,Partly Cloudy,11,North,8,70
"March 18, 2019 at 11:00AM",PM Thunderstorms,34,23,33,Partly Cloudy,11,North,11,62
"March 18, 2019 at 12:00PM",PM Thunderstorms,34,23,33,Partly Cloudy,10,Northwest,11,60
"March 18, 2019 at 01:00PM",PM Thunderstorms,34,23,34,Partly Cloudy,8,Northwest,11,58
"March 18, 2019 at 02:00PM",PM Thunderstorms,34,23,34,Partly Cloudy,8,Southeast,8,59
"March 18, 2019 at 03:00PM",PM Thunderstorms,34,23,29,Light Rain,10,South,4,82
"March 18, 2019 at 04:00PM",Thunderstorms Early,,23,29,Rain Shower,10,South,2,82
"March 18, 2019 at 05:00PM",Thunderstorms Early,,23,30,Mostly Cloudy,11,South,1,75
"March 18, 2019 at 06:00PM",Thunderstorms Early,,23,28,Light Rain,10,South,0,82
"March 18, 2019 at 07:00PM",Thunderstorms Early,,23,27,Showers in the Vicinity,6,South,0,86
"March 18, 2019 at 08:00PM",Thunderstorms Early,,23,27,Mostly Cloudy,6,Southwest,0,87
"March 18, 2019 at 09:00PM",Thunderstorms Early,,23,26,Mostly Cloudy,6,West,0,90
"March 18, 2019 at 10:00PM",Thunderstorms Early,,23,26,Partly Cloudy,5,Northwest,0,90
"March 18, 2019 at 11:00PM",Thunderstorms Early,,23,26,Partly Cloudy,5,Northwest,0,93
"March 19, 2019 at 12:00AM",Mostly Cloudy,,23,26,Partly Cloudy,6,Northwest,0,94
"March 19, 2019 at 01:00AM",Mostly Cloudy,,23,25,Partly Cloudy,6,Northwest,0,94
"March 19, 2019 at 02:05AM",Mostly Cloudy,,23,24,Mostly Cloudy,6,Northwest,0,96
"March 19, 2019 at 03:00AM",Mostly Cloudy,,23,24,Partly Cloudy,8,Northwest,0,93
"March 19, 2019 at 04:00AM",Mostly Cloudy,,23,24,Partly Cloudy,8,Northwest,0,94
"March 19, 2019 at 05:00AM",Mostly Cloudy,,23,24,Partly Cloudy,6,North,0,94
"March 19, 2019 at 06:00AM",Scattered Thunderstorms,36,23,24,Partly Cloudy,8,North,0,94
"March 19, 2019 at 07:00AM",Scattered Thunderstorms,36,23,26,Partly Cloudy,8,North,0,90
"March 19, 2019 at 08:00AM",Scattered Thunderstorms,36,23,28,Partly Cloudy,10,North,2,85
"March 19, 2019 at 09:00AM",Scattered Thunderstorms,36,23,31,Fair,10,North,5,74
"March 19, 2019 at 10:00AM",Scattered Thunderstorms,36,23,33,Fair,8,North,8,65
"March 19, 2019 at 11:00AM",Mostly Cloudy,35,23,34,Fair,8,Northwest,11,60
"March 19, 2019 at 12:00PM",Mostly Cloudy,35,23,36,Fair,8,West,11,54
"March 19, 2019 at 01:00PM",Mostly Cloudy,35,23,37,Partly Cloudy,10,Southwest,11,51
"March 19, 2019 at 02:00PM",Mostly Cloudy,35,23,36,Partly Cloudy,11,South,9,54
"March 19, 2019 at 03:00PM",Mostly Cloudy,35,23,33,Partly Cloudy,14,Southeast,5,61
"March 19, 2019 at 04:00PM",Thunderstorms Early,,23,33,Mostly Cloudy,14,Southeast,2,60
"March 19, 2019 at 05:00PM",Thunderstorms Early,,23,31,Mostly Cloudy,13,South,0,63
"March 19, 2019 at 06:00PM",Thunderstorms Early,,23,29,Mostly Cloudy,11,South,0,70
"March 19, 2019 at 07:00PM",Thunderstorms Early,,23,28,Mostly Cloudy,11,South,0,74
"March 19, 2019 at 08:00PM",Thunderstorms Early,,23,27,Cloudy,8,Southwest,0,81
"March 19, 2019 at 09:00PM",Thunderstorms Early,,23,27,Cloudy,2,Southwest,0,86
"March 19, 2019 at 10:00PM",Cloudy,,23,27,Mostly Cloudy,3,Southwest,0,89
"March 19, 2019 at 11:00PM",Cloudy,,23,26,Cloudy,5,West,0,94
"March 20, 2019 at 12:00AM",Showers,,23,25,Cloudy,3,East,0,97
"March 20, 2019 at 01:00AM",Showers,,23,24,Showers in the Vicinity,3,West,0,98
"March 20, 2019 at 02:05AM",Showers,,23,24,Showers in the Vicinity,5,West,0,99
"March 20, 2019 at 03:00AM",Showers,,23,24,Cloudy,5,Southwest,0,100
"March 20, 2019 at 04:00AM",Showers,,23,24,Cloudy,3,Southwest,0,99
"March 20, 2019 at 05:00AM",Showers,,23,24,Cloudy,2,South,0,97
"March 20, 2019 at 06:00AM",Scattered Thunderstorms,30,22,24,Cloudy,2,Southwest,0,97
"March 20, 2019 at 07:00AM",Scattered Thunderstorms,30,22,25,Cloudy,3,Southeast,0,93
"March 20, 2019 at 08:00AM",Scattered Thunderstorms,30,22,26,Cloudy,3,Southeast,1,92
"March 20, 2019 at 09:00AM",Scattered Thunderstorms,30,22,27,Cloudy,6,South,3,86
"March 20, 2019 at 10:00AM",Scattered Thunderstorms,30,22,27,Mostly Cloudy,6,Southeast,5,84
"March 20, 2019 at 11:00AM",Showers,29,22,28,Cloudy,10,South,7,81
"March 20, 2019 at 12:00PM",Showers,29,22,29,Mostly Cloudy,6,Southeast,8,78
